,0,1,2
0,0.25632361872338283,0.3214873873647948,0.42218899391182235
1,0.5500597697735867,0.37266322556375925,0.07727700466265405
2,0.3713671474573874,0.3954580733908742,0.2331747791517384
3,0.027991527078076922,0.6799377772899189,0.29207069563200416
4,0.25133635601830223,0.44374846627542675,0.304915177706271
5,0.35047170514194614,0.13791239373849432,0.5116159011195596
6,0.3851552129538429,0.2995759588303198,0.31526882821583724
7,0.475772385708979,0.41212330137372133,0.11210431291729972
8,0.4161544398212516,0.4912093171451775,0.09263624303357094
9,0.518834613131676,0.24469953836028263,0.23646584850804134
10,0.37603833257487246,0.10619665527226721,0.5177650121528604
11,0.014962483922727756,0.4248130336813069,0.5602244823959655
12,0.4413895980433838,0.3377603174846701,0.22085008447194615
13,0.41723104609788425,0.41923167731506156,0.16353727658705425
14,0.3330625937668349,0.2973883370741144,0.3695490691590508
15,0.5046431742141079,0.3825830760530957,0.11277374973279645
16,0.5417190462953402,0.16823558449481943,0.29004536920984036
17,0.20173638146739856,0.47795156679900025,0.3203120517336011
18,0.4015293113312799,0.32995311946574807,0.26851756920297204
19,0.4005372130469067,0.27570075934363836,0.3237620276094551
20,0.6830169317101259,0.06843095981361043,0.24855210847626363
21,0.3714249787752823,0.5894249037580686,0.039150117466649204
22,0.3058850141636052,0.5560603086399826,0.13805467719641237
23,0.00022445544042408363,0.36610246236761107,0.6336730821919649
24,0.3574105382124868,0.28070143547345566,0.3618880263140575
25,0.34524999590995054,0.47061857051015793,0.1841314335798915
26,0.5873497760018281,0.06684962619822925,0.3458005977999426
27,0.042227438702108426,0.4560722355112287,0.5017003257866629
28,0.10548902880859339,0.6434570787202003,0.25105389247120624
29,0.46746925122316474,0.3323243181660684,0.2002064306107669
30,0.03161982560447806,0.26267965832551043,0.7057005160700116
31,0.6476745568429834,0.07674790390278449,0.2755775392542322
32,0.49686759115724594,0.16239368411322516,0.3407387247295288
33,0.5651819222095227,0.05178170795621485,0.38303636983426237
34,0.07586545741648733,0.3537009175396959,0.5704336250438169
35,0.5252403504413079,0.14211257993092316,0.3326470696277689
36,0.20358635919007861,0.15390010086716013,0.6425135399427612
37,0.5026252108596094,0.4907024319706025,0.006672357169788209
38,0.40232301318082575,0.45849543428517586,0.1391815525339984
39,0.31777081274441704,0.17666204859095694,0.5055671386646261
40,0.3054384364690811,0.41154055471989026,0.2830210088110287
41,0.003748195338945232,0.8189323511252213,0.17731945353583342
42,0.0015153114957655223,0.4326232764244918,0.5658614120797427
43,0.3141403457704101,0.3909567983374189,0.2949028558921708
44,0.2237979199867504,0.6036187668603514,0.17258331315289813
45,0.25358305474847254,0.5320547362996165,0.21436220895191108
46,0.6486838132464872,0.17768586011260407,0.17363032664090883
47,0.3852251513698974,0.2610738771423577,0.3537009714877449
48,0.13141003309693502,0.11526833740053674,0.7533216295025282
49,0.489560441981245,0.36856101484831966,0.1418785431704354
50,0.258475104729162,0.3884344099788938,0.35309048529194415
51,0.5156480518517892,0.29866929680387105,0.18568265134433987
52,0.19541578514425226,0.35813880850717567,0.4464454063485721
53,0.37903665313858403,0.10225509586026821,0.5187082510011477
54,0.38349891847603823,0.3594686507425553,0.25703243078140636
55,0.20571249341723669,0.03978244535901883,0.7545050612237445
56,0.03840806663358189,0.2653077116085095,0.6962842217579085
57,0.36892396227994945,0.2431648225774644,0.3879112151425861
58,0.37942108504817973,0.29878184588026874,0.3217970690715515
59,0.3730238975486012,0.2040186557133246,0.42295744673807417
60,0.5261710276402237,0.026877296574811096,0.44695167578496514
61,0.22631856504717782,0.5513625957045388,0.22231883924828336
62,0.3847227732883997,0.30648066774977184,0.30879655896182845
63,0.10583196074560408,0.8890195067296263,0.00514853252476963
64,0.09808767032136312,0.8870861261796279,0.014826203499008983
65,0.5196796594439591,0.42400466324784275,0.05631567730819805
66,0.10398528101552344,0.8291607848903461,0.06685393409413051
67,0.191390097668416,0.24514688625261716,0.5634630160789668
68,0.23973760149993045,0.4084369015724125,0.351825496927657
69,0.22354126963683804,0.2545603548669587,0.5218983754962032
70,0.17073647662169145,0.22272129915389038,0.6065422242244182
71,0.44857643088375815,0.31445204021032935,0.2369715289059127
72,0.3628342558575956,0.41709598474134585,0.22006975940105855
73,0.20572269092175144,0.7685909330689199,0.025686376009328705
74,0.4267315402581674,0.15976318890261063,0.413505270839222
75,0.5953685205380986,0.2619465871303982,0.14268489233150314
76,0.5467685256513843,0.14644018403963996,0.30679129030897584
77,0.2971659593764066,0.41236175043352935,0.29047229019006415
78,0.3454544768163219,0.3756567987295147,0.27888872445416335
79,0.4409884259656788,0.1199466222601653,0.43906495177415594
80,0.4701406805004237,0.2775696582699499,0.2522896612296265
81,0.004931851005167096,0.7785290881546908,0.21653906084014207
82,0.6062467517300132,0.3613540276470361,0.03239922062295066
83,0.7039830737951878,0.2778078066572021,0.018209119547610137
84,0.39309815104626533,0.27500499705008763,0.33189685190364704
85,0.20144370657769234,0.34180702458517054,0.4567492688371371
86,0.06405748001116009,0.4112830230278921,0.5246594969609478
87,0.21930475406655753,0.6674083107867005,0.113286935146742
88,0.4713217835688489,0.14030734905219105,0.38837086737896
89,0.30193841905127344,0.24742060086659798,0.4506409800821285
90,0.14944439765421128,0.505167886751032,0.34538771559475673
91,0.6006631112514184,0.02103617261933078,0.37830071612925087
92,0.23849704485691856,0.4775356868914288,0.2839672682516528
93,0.22298282256783472,0.41263289840641887,0.3643842790257464
94,0.27695730610025426,0.27232976466466546,0.4507129292350803
95,0.25178997314739987,0.3292234284420142,0.41898659841058594
96,0.025346535823591886,0.4574664241360032,0.5171870400404049
97,0.37360083426033547,0.3475009917918131,0.27889817394785144
98,0.5548669234134329,0.21278804012844646,0.23234503645812057
99,0.3133319343571257,0.5362244993787045,0.1504435662641697
100,0.43867772408129263,0.42200873082847956,0.1393135450902277
101,0.2858892994318176,0.6199546317649278,0.09415606880325449
102,0.4177510396829637,0.41748201530561907,0.1647669450114172
103,0.22746459889636467,0.3899007474161363,0.3826346536874991
104,0.3656485951552701,0.20929725758607998,0.4250541472586499
105,0.46221682998034125,0.3474420766252684,0.19034109339439043
106,0.24977057424338234,0.7165868335382977,0.033642592218319854
107,0.2857474570448585,0.3568054147346512,0.3574471282204903
108,0.07303132156118204,0.33878882747098144,0.5881798509678365
109,0.5740110406713971,0.41949159576158357,0.0064973635670193325
110,0.3435268475641284,0.18109330377888572,0.4753798486569859
111,0.6578146030054524,0.17184085418835215,0.1703445428061955
112,0.4994975323605855,0.11116994159368729,0.3893325260457272
113,0.3368301133213308,0.12608181854774916,0.5370880681309199
114,0.11040684901753534,0.2324880658814133,0.6571050851010513
115,0.31967750623949814,0.36263026364930684,0.3176922301111949
116,0.17465270260443153,0.5177779639178688,0.3075693334776997
117,0.16538397930848445,0.49123056742553245,0.34338545326598313
118,0.46273325865229825,0.4600322300611017,0.07723451128660005
119,0.30263450406498743,0.42197173107251973,0.27539376486249273
120,0.3574069089634984,0.25291155295225737,0.38968153808424427
121,0.13773838911501574,0.6409874458052067,0.22127416507977749
122,0.26034746852775514,0.07573257386080723,0.6639199576114376
123,0.4627086616234764,0.4271762390866828,0.1101150992898408
124,0.42341776798103437,0.38858476418478277,0.18799746783418292
125,0.628123407519837,0.06959895755196284,0.3022776349282001
126,0.37348839055674765,0.2548281260048432,0.3716834834384092
127,0.42144445188403823,0.40255936158618194,0.17599618652977975
128,0.23194661272810535,0.41814509464499133,0.3499082926269033
129,0.3970239206995562,0.5572885727403419,0.045687506560101954
130,0.3218969761903981,0.3155153490501818,0.3625876747594201
131,0.2593025774590903,0.2567711266779645,0.4839262958629452
132,0.4760671838356221,0.21659074464848962,0.30734207151588827
133,0.6914360410100139,0.23476668922918198,0.0737972697608042
134,0.3545148032505391,0.08906215838167116,0.5564230383677898
135,0.2515036618514454,0.472225865373973,0.27627047277458155
136,0.1299109596565271,0.280408468020782,0.5896805723226909
137,0.2514929943880667,0.20230029441554526,0.546206711196388
138,0.5094972864520985,0.10285918741716964,0.38764352613073194
139,0.3055925258314135,0.30237496133445035,0.3920325128341362
140,0.7781975333861856,0.16172189763320194,0.0600805689806125
141,0.6784093234752543,0.05925046950726103,0.2623402070174846
142,0.26173558394670565,0.34632183197053384,0.3919425840827605
143,0.03936774398873072,0.4463242350045694,0.5143080210066998
144,0.5234053059045587,0.23158886392177414,0.24500583017366717
145,0.8116195354719208,0.13552013223402795,0.052860332294051175
146,0.0504465773240167,0.570167346669553,0.37938607600643015
147,0.4935322711287566,0.2500360356076194,0.25643169326362397
148,0.06034690535472075,0.43252858700651653,0.5071245076387627
149,0.4187768477057693,0.19345572953369866,0.38776742276053205
150,0.15233641007080206,0.4198681173953118,0.4277954725338861
151,0.2521416967670864,0.3422755735690347,0.405582729663879
152,0.18639395840811673,0.7025730584211578,0.11103298317072532
153,0.3444109944973447,0.26496255593348295,0.3906264495691725
154,0.3710110185689392,0.18920656216331855,0.43978241926774225
155,0.597432364136945,0.1067153168242408,0.29585231903881415
156,0.32153300007874325,0.4141230264818332,0.26434397343942356
157,0.16449554052112794,0.5496247484325649,0.2858797110463072
158,0.4328875010257255,0.24817807917946214,0.31893441979481235
159,0.12713151193640565,0.09195019039179184,0.7809182976718027
160,0.4478109217335614,0.3218853112591627,0.23030376700727595
161,0.5008783616446643,0.0017061221178645244,0.4974155162374711
162,0.36378076896438316,0.30880201777679755,0.3274172132588193
163,0.10552368660396669,0.39258371755530347,0.5018925958407299
164,0.325654766073278,0.25654172147877935,0.4178035124479426
165,0.4027900002491327,0.4150975494715082,0.18211245027935916
166,0.002417716583385809,0.4406620659199181,0.5569202174966961
167,0.28793128667792706,0.40960017692716155,0.30246853639491145
168,0.6125175891376619,0.19847375767236566,0.18900865318997248
169,0.342691388308342,0.0017942387810404097,0.6555143729106175
170,0.40842618093315597,0.10316745475697837,0.4884063643098656
171,0.24502168217925704,0.5721158756803748,0.18286244214036806
172,0.36055710499721944,0.3544425153160458,0.2850003796867347
173,0.24700568401738682,0.47625255570364683,0.2767417602789663
174,0.6482909866032075,0.007587530311836264,0.34412148308495616
175,0.3557255621572317,0.29927621264295806,0.3449982251998101
176,0.4697118670075878,0.24209326991556046,0.2881948630768517
177,0.5058058168353591,0.18505382872497858,0.30914035443966226
178,0.4218164065794755,0.2871486951050777,0.2910348983154469
179,0.38695223465504325,0.52518969774451,0.08785806760044679
180,0.1701438011829566,0.3378797566414472,0.4919764421755963
181,0.521478458300819,0.041117432442722895,0.4374041092564581
182,0.14195053811499642,0.21385321935308318,0.6441962425319204
183,0.591005767206895,0.2059235690434703,0.2030706637496346
184,0.09418269237789363,0.30215505495177436,0.6036622526703319
185,0.7045086717240617,0.03509677108932719,0.26039455718661114
186,0.4961768146889696,0.3781876734245523,0.1256355118864781
187,0.3502620524714228,0.34537406394360953,0.30436388358496763
188,0.11346831454234878,0.5045984309044557,0.38193325455319554
189,0.34230633394349325,0.07418975695231196,0.5835039091041948
190,0.1840557170996876,0.44720293584586057,0.3687413470544519
191,0.29513471330412044,0.45340350271186,0.2514617839840197
192,0.08552103534122192,0.2820784705851799,0.6324004940735982
193,0.5866566347399358,0.22927650421020176,0.18406686104986242
194,0.3700739658718822,0.3066207390605069,0.3233052950676109
195,0.5205107465486424,0.28253263738059053,0.1969566160707671
196,0.3241011664361777,0.2657268103940995,0.41017202316972284
197,0.29307374171092987,0.40684851138810374,0.3000777469009665
198,0.09089480081464141,0.4151034457739248,0.4940017534114338
199,0.6251177727779226,0.2134790013806674,0.16140322584141006
200,0.4427008526685637,0.31252308656412287,0.24477606076731345
201,0.034048820156924425,0.3790390163654476,0.5869121634776279
202,0.45936482816200874,0.19946942295398895,0.3411657488840023
203,0.35299076649268507,0.34167054014422765,0.3053386933630873
204,0.0859766437069986,0.4287579988930085,0.485265357399993
205,0.4271638342768737,0.4510323206785505,0.1218038450445757
206,0.4812738703113839,0.24503065943084348,0.2736954702577726
207,0.582987783227251,0.2684097470365085,0.14860246973624044
208,0.2522838556593908,0.037245941045573716,0.7104702032950355
209,0.2756737983403494,0.6609234589609604,0.06340274269869021
