,0,1,2
0,0.08023853109089384,0.6218661686371766,0.2978953002719297
1,0.23920397194010912,0.059113200743888594,0.7016828273160022
2,0.01403883686806278,0.4549081563795131,0.5310530067524241
3,0.5724597132949273,0.12690871691250882,0.3006315697925638
4,0.33170038559302045,0.4498034919974059,0.21849612240957356
5,0.15158392650717986,0.45896362862053725,0.3894524448722829
6,0.04320284418701839,0.474890934221472,0.4819062215915096
7,0.7106199125264975,0.14590293164840523,0.1434771558250974
8,0.4670859584625639,0.3526881226115849,0.18022591892585121
9,0.22808347242787738,0.4046926723437045,0.36722385522841816
10,0.04605123140891445,0.5779542381986543,0.37599453039243125
11,0.38274271625186607,0.3092787568880638,0.3079785268600701
12,0.3016256128502502,0.5168216933405593,0.18155269380919054
13,0.5755450562479688,0.31876299817889486,0.10569194557313638
14,0.654332541643428,0.18233055131312564,0.16333690704344633
15,0.06329302274817054,0.5089225283160581,0.4277844489357714
16,0.4795971736798182,0.040881120100751664,0.4795217062194301
17,0.3772666374809113,0.36574420308279476,0.256989159436294
18,0.4139599668469992,0.23711112802874462,0.3489289051242561
19,0.264055674294979,0.06456221147083287,0.671382114234188
20,0.04984876610852199,0.41824760903671965,0.5319036248547584
21,0.15197595367171327,0.49713743499330326,0.3508866113349834
22,0.4205337478827012,0.26573677882062124,0.31372947329667755
23,0.07525082619064301,0.5139388274253983,0.4108103463839587
24,0.26883520450317466,0.45657607456473204,0.27458872093209347
25,0.3465020797830723,0.25438245621880673,0.399115463998121
26,0.6218154387503646,0.13950418735608858,0.23868037389354677
27,0.35881305186152923,0.1539069984859831,0.4872799496524876
28,0.43868300188776155,0.2684940660770023,0.29282293203523624
29,0.5871371406741462,0.17104453395447244,0.24181832537138154
30,0.497056709277744,0.18537222630156985,0.31757106442068617
31,0.6708267902984827,0.20589782164370204,0.12327538805781531
32,0.12169410654440428,0.54429621247051,0.33400968098508577
33,0.06432750930833372,0.7565817653389953,0.17909072535267084
34,0.543072710154777,0.26877988658931223,0.18814740325591076
35,0.36719559884455255,0.3924305745039603,0.24037382665148718
36,0.19854955891245124,0.308202596275948,0.4932478448116008
37,0.27474025459552687,0.05944987845311003,0.6658098669513632
38,0.1617516801952586,0.6800971206025198,0.15815119920222157
39,0.3869066878240284,0.3529631201240974,0.2601301920518744
40,0.7348857283131178,0.05607070349680384,0.20904356819007833
41,0.6964386037688447,0.0923960022447072,0.2111653939864481
42,0.6054614608846292,0.23720024803014136,0.15733829108522934
43,0.5846536997887134,0.4055080351689656,0.009838265042321038
44,0.5611272352929597,0.10204439436848196,0.3368283703385584
45,0.17657021562095396,0.5180607352228452,0.30536904915620083
46,0.23895118830835693,0.5858228478275007,0.17522596386414244
47,0.1764106714717656,0.47412427921505407,0.3494650493131804
48,0.25083855173557085,0.6162550817141832,0.13290636655024596
49,0.26149434092158136,0.05597433541311923,0.6825313236652993
50,0.007424332683237372,0.04293542610450682,0.9496402412122558
51,0.2992691635519023,0.3799034119282142,0.32082742451988366
52,0.015175813541874686,0.3737024682914434,0.6111217181666818
53,0.2007157532412012,0.13390317399429802,0.6653810727645008
54,0.10211603653188582,0.5841126347633794,0.3137713287047348
55,0.5193800041266231,0.18766245542522145,0.29295754044815536
56,0.18890660714431665,0.3533499064165189,0.45774348643916435
57,0.4607489635291699,0.04746884789012422,0.4917821885807058
58,0.5680544176630496,0.10764915406836793,0.3242964282685824
59,0.32731609703147,0.4077202206645421,0.2649636823039879
60,0.406419782976791,0.07485952927699983,0.5187206877462093
