,0,1
0,0.5524761905919715,0.44752380940802855
1,0.8133833752822165,0.18661662471778354
2,0.4858738569646333,0.5141261430353666
3,0.7324129080611724,0.2675870919388276
4,0.33807903712951565,0.6619209628704844
5,0.5910782488245886,0.4089217511754115
6,0.6678415493533001,0.3321584506466998
7,0.9556657217655562,0.044334278234443796
8,0.34677463458613544,0.6532253654138647
9,0.47661073310593327,0.5233892668940667
10,0.6616052717149411,0.33839472828505895
11,0.64070968311119,0.35929031688881
12,0.3822252084697521,0.617774791530248
13,0.7982551332290916,0.20174486677090828
14,0.9144288611921446,0.08557113880785541
15,0.4161203495372784,0.5838796504627216
16,0.41344623998730956,0.5865537600126904
17,0.8756711128681283,0.12432888713187173
18,0.47244749480981146,0.5275525051901886
19,0.12490488351504145,0.8750951164849585
20,0.6259597992041774,0.3740402007958225
21,0.45440816067236295,0.5455918393276371
22,0.5256172712377134,0.4743827287622867
23,0.44686927037420177,0.5531307296257982
24,0.023552191339821112,0.9764478086601789
25,0.7827648247834964,0.2172351752165035
26,0.31768780745163144,0.6823121925483685
27,0.12555179800233396,0.874448201997666
28,0.49908011279656433,0.5009198872034356
29,0.42548303733608,0.57451696266392
30,0.5517954675218176,0.4482045324781824
31,0.613819181915358,0.386180818084642
32,0.074357832024765,0.925642167975235
33,0.059956266750831336,0.9400437332491687
34,0.3921262911996191,0.6078737088003809
35,0.8763476527196937,0.12365234728030626
36,0.9103788080866873,0.0896211919133128
37,0.4701555875774474,0.5298444124225525
38,0.21391348502885138,0.7860865149711487
39,0.2831457438980169,0.7168542561019832
40,0.31042188500604845,0.6895781149939515
41,0.6100396251899536,0.3899603748100464
42,0.506953912910886,0.4930460870891141
43,0.221627413681219,0.778372586318781
44,0.44644384179592983,0.5535561582040702
45,0.5299175135990731,0.4700824864009268
46,0.09094864522145252,0.9090513547785475
47,0.7658731773880503,0.23412682261194975
48,0.602060355584226,0.39793964441577406
49,0.6616695767622871,0.3383304232377129
50,0.2695702934706332,0.7304297065293668
51,0.7585128314894852,0.2414871685105149
52,0.4639799856914523,0.5360200143085476
53,0.1143885288848326,0.8856114711151674
54,0.3814575554378968,0.6185424445621033
55,0.3287262884944784,0.6712737115055217
56,0.5865574175578085,0.4134425824421915
57,0.6771837284239739,0.3228162715760261
58,0.9450500658970626,0.05494993410293741
59,0.21111278426707922,0.7888872157329208
60,0.849404563710826,0.15059543628917402
61,0.41317739794568004,0.58682260205432
62,0.24619795178508358,0.7538020482149164
63,0.5332391204075371,0.466760879592463
64,0.42691238519623254,0.5730876148037675
65,0.532398778807855,0.467601221192145
66,0.5622013682431294,0.4377986317568705
67,0.7573225227548385,0.24267747724516148
68,0.6589315156968001,0.3410684843031999
69,0.5847574924852497,0.4152425075147504
70,0.2427708907098712,0.7572291092901288
71,0.43033130709314765,0.5696686929068523
72,0.8332160892090796,0.1667839107909204
73,0.12470429953597574,0.8752957004640243
74,0.5175814310903668,0.4824185689096332
75,0.6218434396485866,0.37815656035141343
76,0.8081952150526098,0.19180478494739014
77,0.699406294851423,0.3005937051485769
78,0.43401220560201165,0.5659877943979884
79,0.6784882246709762,0.32151177532902375
80,0.07875352380615229,0.9212464761938477
81,0.25718434659151673,0.7428156534084832
82,0.28901213985907337,0.7109878601409266
83,0.9033494036043375,0.09665059639566258
84,0.5014514801146996,0.49854851988530036
85,0.5435234289159043,0.4564765710840956
86,0.7023634550712137,0.29763654492878644
87,0.7002618001093445,0.29973819989065553
88,0.3599755507896361,0.6400244492103639
89,0.49828233547718276,0.5017176645228172
90,0.8705932835559176,0.12940671644408244
